Company,Ticker,Patent Number,Date,Title
TAKEDA PHARMACEUTICAL,TAK,20210340149,20211104,"CRYSTALLINE FORMS OF 3-(IMIDAZO[1,2-B]PYRIDAZIN-3-YLETHYNYL)-4-METHYL-N-{4-[(4-METHYLPIPERAZIN-1-YL)METHYL]-3-(TRIFLUOROMETHYL)PHENYL}BENZAMIDE AND ITS MONO HYDROCHLORIDE SALT"
TAKEDA PHARMACEUTICAL,TAK,20220081440,20220317,"SUBSTITUTED ACETYLENIC PYRAZOLO[1,5-A]PYRIDINE COMPOUNDS AS KINASE INHIBITORS"
TAKEDA PHARMACEUTICAL,TAK,20240083902,20240314,"CRYSTALLINE FORMS OF 3-(IMIDAZO[1,2-B]PYRIDAZIN-3-YLETHYNYL)-4-METHYL-N-{4-[(4-METHYLPIPERAZIN-1-YL)METHYL]-3-(TRIFLUOROMETHYL)PHENYL}BENZAMIDE AND ITS MONO HYDROCHLORIDE SALT"
TAKEDA PHARMACEUTICAL,TAK,20240208960,20240627,AMINOTHIAZOLE COMPOUNDS AS C-KIT INHIBITORS
ALKERMES,ALKS,20020098233,20020725,"MICROENCAPSULATED 3-PIPERIDINYL-SUBSTITUTED 1,2-BENZISOXAZOLES AND 1,2-BENZISOTHIAZOLES"
ALKERMES,ALKS,20030165571,20030904,"MICROENCAPSULATED 3-PIPERIDINYL-SUBSTITUTED 1,2-BENZISOXAZOLES AND 1,2-BENZISOTHIAZOLES"
ALKERMES,ALKS,20050025828,20050203,"MICROENCAPSULATED 3-PIPERIDINYL-SUBSTITUTED 1,2-BENZISOXAZOLES AND 1,2-BENZISOTHIAZOLES"
ALKERMES,ALKS,20080063721,20080313,"MICROENCAPSULATED 3-PIPERIDINYL-SUBSTITUTED 1,2-BENZISOXAZOLES AND 1,2-BENZISOTHIAZOLES"
ALKERMES,ALKS,20020028249,20020307,"PREPARATION OF BIODEGRADABLE, BIOCOMPATIBLE MICROPARTICLES CONTAINING A BIOLGICALLY ACTIVE AGENT"
ALKERMES,ALKS,20030003156,20030102,PREPARATION OF MICROPARTICLES HAVING A SELECTED RELEASE  PROFILE
ALKERMES,ALKS,20030113380,20030619,PREPARATION OF INJECTABLE SUSPENSIONS HAVING IMPROVED INJECTABILITY
ALKERMES,ALKS,20040208938,20041021,PREPARATION OF INJECTABLE SUSPENSIONS HAVING IMPROVED INJECTABILITY
ALKERMES,ALKS,20080044485,20080221,PREPARATION OF INJECTABLE SUSPENSIONS HAVING IMPROVED INJECTABILITY
ALKERMES,ALKS,20100303900,20101202,PREPARATION OF INJECTABLE SUSPENSIONS HAVING IMPROVED INJECTABILITY
ALKERMES,ALKS,20010031801,20011018,APPARATUS AND METHOD FOR PREPARING MICROPARTICLES
ALKERMES,ALKS,20020146461,20021010,APPARATUS AND METHOD FOR PREPARING MICROPARTICLES
ALKERMES,ALKS,20030147967,20030807,APPARATUS AND METHOD FOR PREPARING MICROPARTICLES
ALKERMES,ALKS,20040197469,20041007,APPARATUS AND METHOD FOR PREPARING MICROPARTICLES
ALKERMES,ALKS,20020001621,20020103,METHOD FOR PREPARING MICROPARTICLES HAVING A SELECTED POLYMER MOLECULAR WEIGHT
ALKERMES,ALKS,20020119203,20020829,METHOD FOR PREPARING MICROPARTICLES HAVING A SELECTED POLYMER MOLECULAR WEIGHT
ALKERMES,ALKS,20030011088,20030116,APPARATUS FOR PREPARING MICROPARTICLES USING LIQUID-LIQUID EXTRACTION
ALKERMES,ALKS,20040191324,20040930,METHOD FOR PREPARING MICROPARTICLES USING LIQUID-LIQUID EXTRACTION
ALKERMES,ALKS,20030133357,20030717,METHOD AND APPARATUS FOR PREPARING MICROPARTICLES USING IN-LINE SOLVENT EXTRACTION
ALKERMES,ALKS,20040247688,20041209,METHOD AND APPARATUS FOR PREPARING MICROPARTICLES USING IN-LINE SOLVENT EXTRACTION
ALKERMES,ALKS,20050266091,20051201,METHOD AND APPARATUS FOR PREPARING MICROPARTICLES USING IN-LINE SOLVENT EXTRACTION
ALKERMES,ALKS,20080053904,20080306,APPARATUS AND METHOD FOR PREPARING MICROPARTICLES USING IN-LINE SOLVENT EXTRACTION
ALKERMES,ALKS,20020086971,20020704,"ACID END GROUP POLY(D,L-LACTIDE-CO-GLYCOLIDE) COPOLYMERS WITH HIGH GLYCOLIDE CONTENT"
ALKERMES,ALKS,20040108609,20040610,"ACID END GROUP POLY(D,L-LACTIDE-CO-GLYCOLIDE) COPOLYMERS WITH HIGH GLYCOLIDE CONTENT"
ALKERMES,ALKS,20020146456,20021010,PREPARATION OF MICROPARTICLES HAVING IMPROVED FLOWABILITY
ALKERMES,ALKS,20030118660,20030626,RESIDUAL SOLVENT EXTRACTION METHOD AND MICROPARTICLES PRODUCED THEREBY
ALKERMES,ALKS,20060099271,20060511,RESIDUAL SOLVENT EXTRACTION METHOD AND MICROPARTICLES PRODUCED THEREBY
ALKERMES,ALKS,20070196499,20070823,RESIDUAL SOLVENT EXTRACTION METHOD AND MICROPARTICLES PRODUCED THEREBY
ALKERMES,ALKS,20090194894,20090806,RESIDUAL SOLVENT EXTRACTION METHOD AND MICROPARTICLES PRODUCED THEREBY
ALKERMES,ALKS,20110086104,20110414,RESIDUAL SOLVENT EXTRACTION METHOD AND MICROPARTICLES PRODUCED THEREBY
ALKERMES,ALKS,20040077797,20040422,CROSSLINKED HYDROGEL COPOLYMERS
ALKERMES,ALKS,20040099612,20040527,METHOD AND APPARATUS FOR FILTERING AND DRYING A PRODUCT
ALKERMES,ALKS,20080233199,20080925,Coacervation Process
ALKERMES,ALKS,20080317865,20081225,Quench liquids and washing systems for production of microparticles
ALKERMES,ALKS,20040228833,20041118,MICROENCAPSULATION AND SUSTAINED RELEASE OF BIOLOGICALLY ACTIVE POLYPEPTIDES
ALKERMES,ALKS,20040208929,20041021,MICROENCAPSULATION AND SUSTAINED RELEASE OF BIOLOGICALLY ACTIVE POLYPEPTIDES
ALKERMES,ALKS,20090281034,20091112,MICROENCAPSULATION AND SUSTAINED RELEASE OF BIOLOGICALLY ACTIVE POLYPEPTIDES
ALKERMES,ALKS,20050271702,20051208,POLYMER-BASED SUSTAINED RELEASE DEVICE
ALKERMES,ALKS,20080260847,20081023,POLYMER-BASED SUSTAINED RELEASE DEVICE
ALKERMES,ALKS,20070166352,20070719,POLYMER-BASED SUSTAINED RELEASE DEVICE
ALKERMES,ALKS,20080125349,20080529,POLYMER-BASED SUSTAINED RELEASE DEVICE
ALKERMES,ALKS,20090035253,20090205,POLY(LACTIDE-CO-GLYCOLIDE) BASED SUSTAINED RELEASE MICROCAPSULES COMPRISING A POLYPEPTIDE AND A SUGAR
ALKERMES,ALKS,20090247463,20091001,POLYMER-BASED SUSTAINED RELEASE DEVICE
ALKERMES,ALKS,20100152111,20100617,POLYMER-BASED SUSTAINED RELEASE DEVICE
ALKERMES,ALKS,20100152097,20100617,POLYMER-BASED SUSTAINED RELEASE DEVICE
ALKERMES,ALKS,20060142320,20060629,POLYMORPHIC FORMS OF NALTREXONE
ALKERMES,ALKS,20080227804,20080918,POLYMORPHIC FORMS OF NALTREXONE
ALKERMES,ALKS,20090022823,20090122,Methods for Administering Active Agents to CYP3A4 Sensitive Patients
ALKERMES,ALKS,20050032836,20050210,"ARIPIPRAZOLE, OLANZAPINE AND HALOPERIDOL PAMOATE SALTS"
ALKERMES,ALKS,20090143403,20090604,METHODS FOR ADMINISTERING ARIPIPRAZOLE
ALKERMES,ALKS,20050245558,20051103,NALTREXONE LONG ACTING FORMULATIONS AND METHODS OF USE
ALKERMES,ALKS,20110212985,20110901,Naltrexone Long Acting Formulations and Methods of Use
ALKERMES,ALKS,20090209569,20090820,SELECTIVE OPIOID COMPOUNDS
ALKERMES,ALKS,20100240691,20100923,MORPHINAN DERIVATIVES WITH HIGH ORAL BIOAVAILABILITY
ALKERMES,ALKS,20110015156,20110120,HETEROCYCLIC COMPOUNDS FOR THE TREATMENT OF NEUROLOGICAL AND PSYCHOLOGICAL DISORDERS
ALKERMES,ALKS,20110166194,20110707,Asenapine Prodrugs
ALKERMES,ALKS,20110178068,20110721,Quaternary Ammonium Salt Prodrugs
ALKERMES,ALKS,20110003828,20110106,PRODRUGS OF NH-ACIDIC COMPOUNDS
ALKERMES,ALKS,20120015866,20120119,Prodrugs of Heteraromatic Compounds
ALKERMES,ALKS,20110166156,20110707,Prodrugs for the Treatment of Schizophrenia and Bipolar Disease
ALKERMES,ALKS,20110166128,20110707,Diaryldiazepine Prodrugs for the Treatment of Neurological and Psychological Disorders
ALKERMES,ALKS,20110136848,20110609,MORPHINAN DERIVATIVES FOR THE TREATMENT OF DRUG OVERDOSE
ALKERMES,ALKS,20110275803,20111110,PROCESS FOR SYNTHESIZING OXIDIZED LACTAM COMPOUNDS
ALKERMES,ALKS,20120010412,20120112,Process for the Synthesis of Substituted Morphinans
ALKERMES,ALKS,20110319422,20111229,"PRODRUGS OF NH-ACIDIC COMPOUNDS: ESTER, CARBONATE, CARBAMATE AND PHOSPHONATE DERIVATIVES"
ALKERMES,ALKS,20120077800,20120329,Methods for Treating Antipsychotic-Induced Weight Gain
ALKERMES,ALKS,20030031716,20030213,CONTROLLED RELEASE OF METAL CATION-STABILIZED INTERFERON
ALKERMES,ALKS,20020135085,20020926,PRODUCTION SCALE METHOD OF FORMING MICROPARTICLES
ALKERMES,ALKS,20040253316,20041216,PRODUCTION SCALE METHOD OF FORMING MICROPARTICLES
ALKERMES,ALKS,20020064557,20020530,MICROENCAPSULATION AND SUSTAINED RELEASE OF OLIGONUCLEOTIDES
ALKERMES,ALKS,20030096011,20030522,METHOD OF PRODUCING SUBMICRON PARTICLES OF A LABILE AGENT AND USE THEREOF
ALKERMES,ALKS,20020028252,20020307,METHOD OF PRODUCING SUB-MICRON PARTICLES OF BIOLOGICALLY ACTIVE AGENTS AND USES THEREOF
ALKERMES,ALKS,20020037309,20020328,PROCESS FOR THE PREPARATION OF POLYMER-BASED SUSTAINED RELEASE COMPOSITIONS
ALKERMES,ALKS,20060141041,20060629,METHODS AND COMPOSITIONS FOR THE TARGETED DELIVERY OF BIOLOGICALLY ACTIVE AGENTS
ALKERMES,ALKS,20040147488,20040729,METHOD OF MODIFYING THE RELEASE PROFILE OF SUSTAINED RELEASE COMPOSITIONS
ALKERMES,ALKS,20040247870,20041209,METHOD OF PREPARING SUSTAINED RELEASE MICROPARTICLES
ALKERMES,ALKS,20080057131,20080306,Method of modifying the release profile of sustained release compositions
ALKERMES,ALKS,20010006617,20010705,FORMULATIONS FOR THERAPEUTIC AGENTS ABSORBED THROUGH MUCOUS MEMBRANES
ALKERMES,ALKS,20030054045,20030320,Formulations for therapeutic agents absorbed through mucous membranes
ALKERMES,ALKS,20080274044,20081106,METHODS OF ADMINISTERING LIQUID DROPLET AEROSOLS OF NANOPARTICULATE DRUGS
ALKERMES,ALKS,20020102294,20020801,DRY POWDER AEROSOLS OF NANOPARTICULATE DRUGS
ALKERMES,ALKS,20090181100,20090716,PROPELLANT-BASED NANOPARTICULATE DRY POWDER AEROSOLS AND METHOD OF MAKING
ALKERMES,ALKS,20020012675,20020131,CONTROLLED-RELEASE NANOPARTICULATE COMPOSITIONS
ALKERMES,ALKS,20080124393,20080529,Controlled release nanoparticulate  clozapine  compositions
ALKERMES,ALKS,20090297619,20091203,NANOPARTICULATE ANTICONVULSANT AND IMMUNOSUPPRESSIVE COMPOSITIONS
ALKERMES,ALKS,20110300210,20111208,CONTROLLED RELEASE NANOPARTICULATE CLOZAPINE COMPOSITIONS
ALKERMES,ALKS,20020068092,20020606,BIOADHESIVE NANOPARTICULATE COMPOSITIONS HAVING CATIONIC SURFACE STABILIZERS
ALKERMES,ALKS,20030108611,20030612,BIOADHESIVE NANOPARTICULATE COMPOSITIONS HAVING CATIONIC SURFACE STABILIZERS
ALKERMES,ALKS,20080003295,20080103,BIOADHESIVE NANOPARTICULATE COMPOSITIONS HAVING CATIONIC SURFACE STABILIZERS
ALKERMES,ALKS,20020145062,20021010,SMALL-SCALE MILL AND METHOD THEREOF
ALKERMES,ALKS,20040251332,20041216,METHOD OF USING A SMALL SCALE MILL
ALKERMES,ALKS,20040057993,20040325,Rapidly disintegrating solid oral dosage form
ALKERMES,ALKS,20080213371,20080904,Rapidly disintegrating solid oral dosage form
ALKERMES,ALKS,20020110597,20020815,SOLID DOSE NANOPARTICULATE COMPOSITIONS COMPRISING A SYNERGISTIC COMBINATION OF A POLYMERIC SURFACE STABILIZER AND DIOCTYL SODIUM SULFOSUCCINATE
ALKERMES,ALKS,20030108616,20030612,NANOPARTICULATE COMPOSITIONS COMPRISING COPOLYMERS OF VINYL PYRROLIDONE AND VINYL ACETATE AS SURFACE STABILIZERS
ALKERMES,ALKS,20070141159,20070621,METHODS OF MAKING NANOPARTICULATE DRUG COMPOSITIONS COMPRISING COPOLYMERS OF VINYL PYRROLIDONE AND VINYL ACETATE AS SURFACE STABILIZERS
ALKERMES,ALKS,20010053664,20011220,APPARATUS FOR SANITARY WET MILLING
ALKERMES,ALKS,20030095928,20030522,Nanoparticulate insulin
ALKERMES,ALKS,20020179758,20021205,SYSTEM AND METHOD FOR MILLING MATERIALS
ALKERMES,ALKS,20040164194,20040826,SYSTEM AND METHOD FOR MILLING MATERIALS
ALKERMES,ALKS,20080025807,20080131,SYSTEM AND METHOD FOR MILLING MATERIALS
ALKERMES,ALKS,20030054042,20030320,Stabilization of chemical compounds using nanoparticulate formulations
ALKERMES,ALKS,20070224279,20070927,Stabilization of chemical compounds using nanoparticulate formulations
ALKERMES,ALKS,20090175951,20090709,NANOPARTICULATE COMPOSITIONS OF IMMUNOSUPPRESSIVE AGENTS
ALKERMES,ALKS,20030185869,20031002,NANOPARTICULATE COMPOSITIONS HAVING LYSOZYME AS A SURFACE STABILIZER
ALKERMES,ALKS,20090074875,20090319,NANOPARTICULATE COMPOSITIONS HAVING LYSOZYME AS A SURFACE STABILIZER
ALKERMES,ALKS,20060193920,20060831,NANOPARTICULATE COMPOSITIONS OF MITOGEN-ACTIVATED PROTEIN (MAP) KINASE INHIBITORS
ALKERMES,ALKS,20030129242,20030710,Sterile filtered nanoparticulate formulations of budesonide and beclomethasone having tyloxapol as a surface stabilizer
ALKERMES,ALKS,20050031691,20050210,GEL STABILIZED NANOPARTICULATE ACTIVE AGENT COMPOSITIONS
ALKERMES,ALKS,20080050461,20080228,NANOPARTICULATE COMPOSITIONS OF ANGIOGENESIS INHIBITORS
ALKERMES,ALKS,20080107741,20080508,NANOPARTICULATE COMPOSITIONS OF ANGIOGENESIS INHIBITORS
ALKERMES,ALKS,20080226732,20080918,NANOPARTICULATE COMPOSITIONS OF ANGIOGENESIS INHIBITORS
ALKERMES,ALKS,20080220075,20080911,Nanoparticulate compositions of angiogenesis inhibitors
ALKERMES,ALKS,20080279949,20081113,NANOPARTICULATE COMPOSITIONS OF ANGIOGENESIS INHIBITORS
ALKERMES,ALKS,20100322852,20101223,NANOPARTICULATE COMPOSITIONS OF ANGIOGENESIS INHIBITORS
ALKERMES,ALKS,20100322853,20101223,NANOPARTICULATE COMPOSITIONS OF ANGIOGENESIS INHIBITORS
ALKERMES,ALKS,20100329976,20101230,NANOPARTICULATE COMPOSITIONS OF ANGIOGENESIS INHIBITORS
ALKERMES,ALKS,20030219490,20031127,NANOPARTICULATE MEGESTROL FORMULATIONS
ALKERMES,ALKS,20050008707,20050113,NANOPARTICULATE MEGESTROL FORMULATIONS
ALKERMES,ALKS,20050233001,20051020,Nanoparticulate megestrol formulations
ALKERMES,ALKS,20100226989,20100909,Nanoparticulate megestrol formulations
ALKERMES,ALKS,20100266705,20101021,NANOPARTICULATE MEGESTROL FORMULATIONS
ALKERMES,ALKS,20050276974,20051215,NANOPARTICULATE FIBRATE FORMULATIONS
ALKERMES,ALKS,20040058009,20040325,METHODS OF TREATMENT USING NANOPARTICULATE  FENOFIBRATE COMPOSITIONS
ALKERMES,ALKS,20070264348,20071115,Nanoparticulate fibrate formulations
ALKERMES,ALKS,20070298115,20071227,NANOPARTICULATE FIBRATE FORMULATIONS
ALKERMES,ALKS,20080095851,20080424,NANOPARTICULATE FIBRATE FORMULATIONS
ALKERMES,ALKS,20080138424,20080612,Nanoparticulate fibrate formulations
ALKERMES,ALKS,20080241070,20081002,FENOFIBRATE DOSAGE FORMS
ALKERMES,ALKS,20110027371,20110203,Nanoparticulate statin formulations and novel statin combinations
ALKERMES,ALKS,20030232796,20031218,NANOPARTICULATE POLYCOSANOL FORMULATIONS & NOVEL POLYCOSANOL COMBINATIONS
ALKERMES,ALKS,20100143962,20100610,NANOPARTICULATE POLYCOSANOL FORMULATIONS & NOVEL POLYCOSANOL COMBINATIONS
ALKERMES,ALKS,20040229038,20041118,Nanoparticulate meloxicam formulations
ALKERMES,ALKS,20100297252,20101125,NANOPARTICULATE MELOXICAM FORMULATIONS
ALKERMES,ALKS,20040156895,20040812,Solid dosage forms comprising pullulan
ALKERMES,ALKS,20040258757,20041223,Liquid dosage compositions of stable nanoparticulate active agents
ALKERMES,ALKS,20110165251,20110707,LIQUID DOSAGE COMPOSITIONS OF STABLE NANOPARTICULATE ACTIVE AGENTS
ALKERMES,ALKS,20040105778,20040603,Gamma irradiation of solid nanoparticulate active agents
ALKERMES,ALKS,20040029099,20040212,IN VITRO METHODS FOR EVALUATING THE IN VIVO EFFECTIVENESS OF DOSAGE FORMS OF MICROPARTICULATE OR NANOPARTICULATE ACTIVE AGENT COMPOSITIONS
ALKERMES,ALKS,20070110776,20070517,IN VITRO METHODS FOR EVALUATING THE IN VIVO EFFECTIVNESS OF DOSAGE FORMS OF MICROPARTICULATE OR NANOPARTICULATE ACTIVE AGENT COMPOSITIONS
ALKERMES,ALKS,20100178648,20100715,IN VITRO METHODS FOR EVALUATING THE IN VIVO EFFECTIVENESS OF DOSAGE FORMS OF MICROPARTICULATE OR NANOPARTICULATE ACTIVE AGENT COMPOSITIONS
ALKERMES,ALKS,20040258758,20041223,NANOPARTICULATE TOPIRAMATE FORMULATIONS
ALKERMES,ALKS,20040105889,20040603,Low viscosity liquid dosage forms
ALKERMES,ALKS,20080152585,20080626,Low viscosity liquid dosage forms
ALKERMES,ALKS,20100255102,20101007,STERILIZATION OF DISPERSIONS OF NANOPARTICULATE ACTIVE AGENTS WITH GAMMA RADIATION
ALKERMES,ALKS,20050042177,20050224,Novel compositions of sildenafil free base
ALKERMES,ALKS,20040156872,20040812,Novel nimesulide compositions
ALKERMES,ALKS,20120063996,20120315,NOVEL NIMESULIDE COMPOSITIONS
ALKERMES,ALKS,20090074873,20090319,Nanoparticulate beclomethasone dipropionate compositions
ALKERMES,ALKS,20040141925,20040722,Novel triamcinolone compositions
ALKERMES,ALKS,20050019412,20050127,NOVEL GLIPIZIDE COMPOSITIONS
ALKERMES,ALKS,20040115134,20040617,Novel nifedipine compositions
ALKERMES,ALKS,20090047209,20090219,Novel nifedipine compositions
ALKERMES,ALKS,20090104273,20090423,Novel nifedipine compositions
ALKERMES,ALKS,20040101566,20040527,Novel benzoyl peroxide compositions
ALKERMES,ALKS,20050238725,20051027,NANOPARTICULATE COMPOSITIONS HAVING A PEPTIDE AS A SURFACE STABILIZER
ALKERMES,ALKS,20050147664,20050707,Compositions comprising antibodies and methods of using the same for targeting nanoparticulate active agent delivery
ALKERMES,ALKS,20060154918,20060713,INJECTABLE NANOPARTICULATE OLANZAPINE FORMULATIONS
ALKERMES,ALKS,20090155331,20090618,INJECTABLE NANOPARTICULATE OLANZAPINE FORMULATIONS
ALKERMES,ALKS,20110195095,20110811,INJECTABLE NANOPARTICULATE OLANZAPINE FORMULATIONS
ALKERMES,ALKS,20090035366,20090205,Nanoparticulate benzothiophene formulations
ALKERMES,ALKS,20120121653,20120517,Novel mometasone compositions and methods of making and using the same
ALKERMES,ALKS,20060210639,20060921,NANOPARTICULATE BISPHOSPHONATE COMPOSITIONS
ALKERMES,ALKS,20060210638,20060921,Injectable compositions of nanoparticulate immunosuppressive compounds
ALKERMES,ALKS,20060216353,20060928,"NANOPARTICULATE CORTICOSTEROID AND ANTIHISTAMINE FORMULATIONS METHODS OF MAKING, AND METHODS OF ADMINISTERING THEREOF"
ALKERMES,ALKS,20060246142,20061102,NANOPARTICULATE QUINAZOLINE DERIVATIVE FORMULATIONS
ALKERMES,ALKS,20060246141,20061102,Nanoparticulate lipase inhibitor formulations
ALKERMES,ALKS,20100028439,20100204,Nanoparticulate stabilized anti-hypertensive compositions
ALKERMES,ALKS,20080220074,20080911,GAMMA RADIATION STERILIZED NANOPARTICULATE DOCETAXEL COMPOSITIONS AND METHODS OF MAKING SAME
ALKERMES,ALKS,20070202180,20070830,NANOPARTICULATE CARVERDILOL FORMULATIONS
ALKERMES,ALKS,20070178051,20070802,STERILIZED NANOPARTICULATE GLUCOCORTICOSTEROID FORMULATIONS
ALKERMES,ALKS,20080152720,20080626,Nanoparticulate tacrolimus formulations
ALKERMES,ALKS,20090252806,20091008,NANOPARTICULATE TACROLIMUS FORMULATIONS
ALKERMES,ALKS,20110159054,20110630,NANOPARTICULATE BICALUTAMIDE FORMULATIONS
ALKERMES,ALKS,20060188566,20060824,Nanoparticulate formulations of docetaxel and analogues thereof
ALKERMES,ALKS,20060198896,20060907,Aerosol and injectable formulations of nanoparticulate benzodiazepine
ALKERMES,ALKS,20090304801,20091210,AEROSOL AND INJECTABLE FORMULATIONS OF NANOPARTICULATE BENZODIAZEPINE
ALKERMES,ALKS,20060165806,20060727,Nanoparticulate candesartan formulations
ALKERMES,ALKS,20060204588,20060914,"FORMULATIONS OF A NANOPARTICULATE FINASTERIDE, DUTASTERIDE OR TAMSULOSIN HYDROCHLORIDE, AND MIXTURES THEREOF"
ALKERMES,ALKS,20070042049,20070222,Nanoparticulate benidipine compositions
ALKERMES,ALKS,20060292214,20061228,Nanoparticulate acetaminophen formulations
ALKERMES,ALKS,20060275372,20061207,Nanoparticulate imatinib mesylate formulations
ALKERMES,ALKS,20070059371,20070315,Nanoparticulate ebastine formulations
ALKERMES,ALKS,20070281011,20071206,Nanoparticulate posaconazole formulations
ALKERMES,ALKS,20070015719,20070118,Nanoparticulate clarithromycin formulations
ALKERMES,ALKS,20070104792,20070510,Nanoparticulate tadalafil formulations
ALKERMES,ALKS,20070148100,20070628,Nanoparticulate aripiprazole formulations
ALKERMES,ALKS,20080213374,20080904,NANOPARTICULATE SORAFENIB FORMULATIONS
ALKERMES,ALKS,20090004277,20090101,Nanoparticle dispersion containing lactam compound
ALKERMES,ALKS,20090238867,20090924,Nanoparticulate Anidulafungin Compositions and Methods for Making the Same
ALKERMES,ALKS,20090311335,20091217,COMBINATION OF A TRIPTAN AND AN NSAID
ALKERMES,ALKS,20110287065,20111124,NANOPARTICULATE CINACALCET COMPOSITIONS
ALKERMES,ALKS,20070098796,20070503,Controlled release compositions comprising a combination of isosorbide dinitrate and hydralazine hydrochrloride
ALKERMES,ALKS,20070098791,20070503,Controlled release compositions comprising a combination of isosorbide dinitrate and hydralazine hydrochloride
ALKERMES,ALKS,20080268043,20081030,Controlled Release Compositions Comprising an Antipsychotic Agent
ALKERMES,ALKS,20060269596,20061130,Controlled release compositions comprising an acylanilide
ALKERMES,ALKS,20070298098,20071227,Controlled Release Compositions Comprising Levetiracetam
ALKERMES,ALKS,20080069870,20080320,Controlled Release Compositions Comprising a Cephalosporin for the Treatment of a Bacterial Infection
ALKERMES,ALKS,20070122481,20070531,Modified Release Compositions Comprising a Fluorocytidine Derivative for the Treatment of Cancer
ALKERMES,ALKS,20090297602,20091203,Modified Release Loxoprofen Compositions
ALKERMES,ALKS,20080118556,20080522,"Modified Release of Compositions Containing a Combination of Carbidopa, Levodopa and Entacapone"
ALKERMES,ALKS,20020054907,20020509,MULTIPARTICULATE MODIFIED RELEASE COMPOSITION
ALKERMES,ALKS,20030129237,20030710,MULTIPARTICULATE MODIFIED RELEASE COMPOSITION
ALKERMES,ALKS,20030170304,20030911,MULTIPARTICULATE MODIFIED RELEASE COMPOSITION
ALKERMES,ALKS,20040197405,20041007,Multiparticulate modified release composition
ALKERMES,ALKS,20060240105,20061026,Multiparticulate modified release composition
ALKERMES,ALKS,20050003550,20050106,APPARATUS  AND METHOD  FOR CONCURRENTLY MONITORING ACTIVE RELEASE AND PHYSICAL  APPEARANCE OF SOLID DOSAGE FORM PHARMACEUTICALS
ALKERMES,ALKS,20100272807,20101028,SUSTAINED RELEASE AMINOPYRIDINE COMPOSITION
ALKERMES,ALKS,20100272796,20101028,SUSTAINED RELEASE AMINOPYRIDINE COMPOSITION
ALKERMES,ALKS,20100272795,20101028,SUSTAINED RELEASE AMINOPYRIDINE COMPOSITION
ALKERMES,ALKS,20100136106,20100603,Modified Release Famciclovir Compositions
ALKERMES,ALKS,20090297597,20091203,Modified Release Ticlopidine Compositions
ALKERMES,ALKS,20110223244,20110915,ALCOHOL RESISTANT ENTERIC PHARMACEUTICAL COMPOSITIONS
ALKERMES,ALKS,20030137067,20030724,COMPOSITIONS HAVING A COMBINATION OF IMMEDIATE RELEASE AND CONTROLLED RELEASE CHARACTERISTICS
ALKERMES,ALKS,20120003319,20120105,COMPOSITIONS FOR SITE-SPECIFIC DELIVERY OF IMATINIB AND METHODS OF USE
ALKERMES,ALKS,20060121112,20060608,Topiramate pharmaceutical composition
ALKERMES,ALKS,20080254114,20081016,Controlled Release Compositions Comprising Heterocyclic Amide Derivative Nanoparticles
ALKERMES,ALKS,20090252807,20091008,Nanoparticulate and Controlled Release Compositions Comprising Prostaglandin Derivatives
ALKERMES,ALKS,20110064803,20110317,NANOPARTICULATE AND CONTROLLED RELEASE COMPOSITIONS COMPRISING VITAMIN K2
ALKERMES,ALKS,20090269400,20091029,Nanoparticulate and Controlled Release Compositions Comprising a Cephalosporin
ALKERMES,ALKS,20090297596,20091203,Nanoparticulate and Controlled Release Compositions Comprising a Platelet Aggregation Inhibitor
ALKERMES,ALKS,20080279929,20081113,NANOPARTICULATE AND CONTROLLED RELEASE COMPOSITIONS COMPRISING CEFDITOREN
ALKERMES,ALKS,20110008435,20110113,Nanoparticulate and Controlled Release Compositions Comprising Aryl-Heterocyclic Compounds
ALKERMES,ALKS,20100247636,20100930,Nanoparticulate and controlled release compositions comprising nilvadipine
ALKERMES,ALKS,20080317843,20081225,NANOPARTICULATE FORMULATIONS OF MODAFINIL
ALKERMES,ALKS,20080226734,20080918,COMBINATION OF A NARCOTIC AND NON-NARCOTIC ANALGESIC
ALKERMES,ALKS,20080113025,20080515,COMPOSITIONS COMPRISING NANOPARTICULATE NAPROXEN AND CONTROLLED RELEASE HYDROCODONE
ALKERMES,ALKS,20080102121,20080501,COMPOSITIONS COMPRISING NANOPARTICULATE MELOXICAM AND CONTROLLED RELEASE HYDROCODONE
ALKERMES,ALKS,20060104909,20060518,Abuse-resistant pharmaceutical compositions
ALKERMES,ALKS,20100260858,20101014,DRUG DELIVERY COMPOSITION
ALKERMES,ALKS,20100260859,20101014,CONTROLLED-RELEASE CLOZAPINE COMPOSITIONS
ALKERMES,ALKS,20090149479,20090611,DOSING REGIMEN
ALKERMES,ALKS,20090227554,20090910,STABLE LIQUID FORMULATIONS OF ANTI-INFECTIVE AGENTS AND ADJUSTED ANTI-INFECTIVE AGENT DOSING REGIMENS
ALKERMES,ALKS,20100316725,20101216,REDUCTION OF FLAKE-LIKE AGGREGATION IN NANOPARTICULATE ACTIVE AGENT COMPOSITIONS
ALKERMES,ALKS,20020004643,20020110,"SPIKE FOR LIQUID TRANSFER DEVICE, LIQUID TRANSFER DEVICE INCLUDING SPIKE, AND METHOD OF TRANSFERRING LIQUIDS USING THE SAME"
ALKERMES,ALKS,20020010423,20020124,PRE-FILLED DRUG-DELIVERY DEVICE AND METHOD OF MANUFACTURE AND ASSEMBLY OF SAME
